idx,scheduled_t_rel_s,t_rel_s,latency_s,status,ttft_s,avg_tbt_s,worst_tbt_s,tokens_received,gen_chars,saw_done,finish_reason
609,30.75,30.752659550998942,1.7529747230000794,ok,0.06339164599921787,0.021386852164556054,0.03101891599908413,80,298,True,length
610,30.793,30.79477652300011,1.7576788580008724,ok,0.07119878299999982,0.02134749932911636,0.03100621500016132,80,431,True,length
611,30.808,30.80871327299974,1.7592800760012324,ok,0.08029017800072324,0.02125259135442044,0.031099032999918563,80,365,True,length
612,30.822,30.82301305100009,1.7461856970003282,ok,0.06727074500122399,0.021251839873417062,0.031004386999484268,80,404,True,length
613,30.851,30.851172222999594,1.735860128999775,ok,0.05615974200009077,0.02126177817721143,0.03159793099985109,80,502,True,length
614,31.029000000000003,31.030175072999555,1.7185839889989438,ok,0.069334338999397,0.02087621716455493,0.031611551999958465,80,389,True,length
615,31.043,31.045105233999493,1.7231521119992976,ok,0.0738585189992591,0.02087693639241249,0.03160942800059274,80,402,True,length
616,31.058,31.058757883,1.7093476340014604,ok,0.06000709900035872,0.02087740512659458,0.03058215200144332,80,396,True,length
617,31.101,31.101657941999292,1.7080212660002871,ok,0.06535260000055132,0.020792954240496788,0.031602352999470895,80,402,True,length
618,31.130000000000003,31.130752152999776,1.6983878880000702,ok,0.052689087999169715,0.020831297962023557,0.03058303000034357,80,187,True,length
619,31.317999999999998,31.318648927999675,1.6991109829996276,ok,0.07367192299898306,0.02057485224052275,0.03100862500104995,80,309,True,length
620,31.332,31.332433855999625,1.6857782879997103,ok,0.06005013899994083,0.020578530139239694,0.03105242600031488,80,455,True,length
621,31.39,31.392616421999264,1.6890992179996829,ok,0.07114704900050128,0.020480060354421317,0.03100451300088025,80,485,True,length
622,31.418999999999997,31.41994561899992,1.684038329998657,ok,0.06062445099996694,0.0205492270885966,0.03161489300146059,80,360,True,length
623,31.561999999999998,31.56293077599912,1.6689907719992334,ok,0.07186727299995255,0.02021644325315167,0.03161436100162973,80,499,True,length
624,31.576,31.57783575599933,1.6779824579989508,ok,0.07922460999907344,0.020237126000003765,0.031053994000103557,80,594,True,length
625,31.604999999999997,31.606079498000327,1.6664763690005202,ok,0.0681867470011639,0.020231230443031666,0.031108701001357986,80,418,True,length
626,31.677999999999997,31.678450362998774,1.6582808879993536,ok,0.06571164100023452,0.02015880103796537,0.031062400999871898,80,376,True,length
627,31.706000000000003,31.70702639799856,1.6430954200004635,ok,0.054460745999676874,0.020108991291152373,0.031070075998286484,80,417,True,length
628,31.764000000000003,31.764711169000293,1.6502397309996013,ok,0.060797971000283724,0.02011905453163527,0.03056551900044724,80,298,True,length
629,31.822000000000003,31.823268287000246,1.6504863699992711,ok,0.07254151699999056,0.019973726822782634,0.031011065000711824,80,412,True,length
630,31.836,31.83648248999998,1.6364476809994812,ok,0.0589564869987953,0.01996794631645283,0.030581705999793485,80,458,True,length
631,31.851,31.851160619999064,1.6463751819992467,ok,0.06603889299913135,0.02000396370887664,0.03056595800080686,80,341,True,length
632,31.865000000000002,31.86560615399867,1.6479862199994386,ok,0.07417459699900064,0.019921380063293973,0.030580747001295094,80,431,True,length
633,31.894,31.896659963000275,1.6415796080000291,ok,0.06668712099963159,0.019935074227852297,0.03160576099980972,80,453,True,length
634,31.909,31.91114603599999,1.6497905679989344,ok,0.07053224300034344,0.019990369860755017,0.03161327700036054,80,454,True,length
635,31.923000000000002,31.923234879999654,1.636087700000644,ok,0.05669011800091539,0.019992056936701637,0.030889998000930063,80,346,True,length
636,32.031,32.031163235998974,1.6524483169996529,ok,0.08316828700117185,0.01986398577214977,0.029763487000309397,80,584,True,length
637,32.077,32.07911356600016,1.6256875519993628,ok,0.050068673999703606,0.019944233886085787,0.02977332299997215,80,587,True,length
638,32.14,32.140355026998805,1.6330992429993785,ok,0.07887180399848148,0.019673431303803963,0.029763619000732433,80,422,True,length
639,32.171,32.17138195099869,1.6224236529997142,ok,0.07089735000045039,0.019639197481007578,0.029762829000901547,80,345,True,length
640,32.187,32.18913496699861,1.6207321279998723,ok,0.06755146800060174,0.019660199924042967,0.02940750299967476,80,427,True,length
641,32.233,32.2336586579986,1.6178529910012003,ok,0.07324989200060372,0.019551621683546464,0.028270614000575733,80,347,True,length
642,32.264,32.264227361998564,1.6064070430002175,ok,0.06584139299957315,0.019500534620247097,0.02836918700086244,80,389,True,length
643,32.28,32.28086938999877,1.608537084001,ok,0.06702184999994643,0.019512271696206698,0.02832271100123762,80,346,True,length
644,32.342,32.34227696400012,1.6059592670007987,ok,0.06720153300011589,0.019477601063298135,0.028164027999082464,80,313,True,length
645,32.435,32.43542232099935,1.6018724879995716,ok,0.07081500599997526,0.01938027983545263,0.027752938000048744,80,389,True,length
646,32.451,32.45118517099945,1.5860263839986146,ok,0.05440835999979754,0.019387234620255555,0.02816277700003411,80,453,True,length
647,32.482,32.48296590099926,1.590019327999471,ok,0.069577105999997,0.019245790455690578,0.02776133899897104,80,324,True,length
648,32.497,32.49752717799856,1.5997494949988322,ok,0.0706679199993232,0.01935516610126198,0.028116872999817133,80,432,True,length
649,32.606,32.60627195699999,1.5870814310001151,ok,0.05461946300056297,0.019397895316465512,0.027640164000331424,80,585,True,length
650,32.761,32.76153248399896,1.610123668999222,ok,0.06763195699932112,0.019524862620252135,0.028113051999753225,80,297,True,length
651,32.777,32.77786631199888,1.6154650270000275,ok,0.06710991299951274,0.019599127291131262,0.02808305699909397,80,401,True,length
652,32.839,32.83998631599934,1.6066093939989514,ok,0.069296117999329,0.0194593588354409,0.028107846999773756,80,358,True,length
653,32.854,32.854561092999575,1.612063157999728,ok,0.07669980699938606,0.01943464187342549,0.027751297000577324,80,376,True,length
654,32.886,32.88678610500028,1.6046843789990817,ok,0.06047324499922979,0.01954663737975536,0.028119578000769252,80,603,True,length
655,33.015,33.01837250399876,1.6172499059994152,ok,0.06261569399975997,0.019678613202525907,0.028124795000621816,80,347,True,length
656,33.046,33.04773037199993,1.6106660149998788,ok,0.05580794700108527,0.019681249886058207,0.028130266999141895,80,381,True,length
657,33.062,33.062481119999575,1.6177349070003402,ok,0.05717941799957771,0.01975356036709394,0.02810712400059856,80,394,True,length
658,33.156,33.15625149299922,1.6147442159999628,ok,0.05592118899949128,0.019731597924056828,0.028105955998398713,80,384,True,length
659,33.218,33.218876147999254,1.6053247720010404,ok,0.053587293999953545,0.019641913139234413,0.02775100799954089,80,475,True,length
660,33.264,33.26416279200021,1.6200187710001046,ok,0.07252248900113045,0.019588238189878867,0.027751566000006278,80,475,True,length
661,33.295,33.29613463500027,1.6096027349994984,ok,0.05504643600033887,0.019677634936716124,0.027752900999985286,80,294,True,length
662,33.326,33.327767112999936,1.622302767000292,ok,0.06949879300009343,0.019655449468355304,0.02775251700040826,80,360,True,length
663,33.342,33.342984572000205,1.6232377880005515,ok,0.07186524999997346,0.01963726158227692,0.028068989999155747,80,334,True,length
664,33.357,33.357609712998965,1.6087019840015273,ok,0.05742957800066506,0.019636171708872455,0.027861804001076962,80,477,True,length
665,33.42,33.42108526700031,1.598994401998425,ok,0.05253020099917194,0.01957517159494676,0.027754107000873773,80,594,True,length
666,33.451,33.45166151999911,1.6032807139999932,ok,0.06184487099926628,0.019511513632925373,0.026958889999150415,80,480,True,length
667,33.497,33.4983751589989,1.5943504300012137,ok,0.06250220100082515,0.019390141569624864,0.027752456000598613,80,477,True,length
668,33.513,33.51441340599922,1.5967638089987304,ok,0.06193409999832511,0.01942791073419864,0.02809074799915834,80,404,True,length
669,33.559,33.56102357399868,1.5917351890002465,ok,0.06209121900064929,0.019362301151898152,0.027752250998673844,80,595,True,length
670,33.575,33.57695126999897,1.6001780229998985,ok,0.06198106999909214,0.019470567784819766,0.028123059999416,80,337,True,length
671,33.637,33.63766517299882,1.598059510000894,ok,0.06664650800121308,0.01938468962023624,0.02647631000036199,80,477,True,length
672,33.653,33.6534886999998,1.604011821000313,ok,0.06674817499879282,0.019458763810136958,0.026495723001062288,80,422,True,length
673,33.792,33.7941155919998,1.5962750500002585,ok,0.057511299000907457,0.019477464556962042,0.026994526000635233,80,412,True,length
674,33.886,33.887077331999535,1.604544870000609,ok,0.061084554999979446,0.019537117531641182,0.0265832289987884,80,416,True,length
675,34.051,34.05312311899979,1.6358409730000858,ok,0.05672287900051742,0.019988472177218785,0.026435556001160876,80,400,True,length
676,34.101,34.10180179999952,1.6350513090001186,ok,0.04972027700023318,0.020067180810126702,0.0265912169998046,80,402,True,length
677,34.152,34.15282013399883,1.6471939370003383,ok,0.05706301300051564,0.020127872341756208,0.028059126998414285,80,401,True,length
678,34.185,34.18580565799857,1.6501747909987898,ok,0.06993046099887579,0.020002748708871945,0.028122824000092805,80,426,True,length
679,34.219,34.22024130799946,1.6420210889991722,ok,0.05010776400013128,0.020150459582279685,0.02811140400081058,80,372,True,length
680,34.253,34.2544489310003,1.6467274130009173,ok,0.056210294000266,0.020132821683557865,0.02810793500066211,80,408,True,length
681,34.32,34.32159529299861,1.6493798570008948,ok,0.07192511200082663,0.019967291493668212,0.02810869300083141,80,585,True,length
682,34.337,34.33763135499976,1.6513455459989927,ok,0.07186709599955066,0.01999308327849346,0.028107832999012317,80,366,True,length
683,34.438,34.43894215,1.6501259340002434,ok,0.06953414700001304,0.02000730745569428,0.028109250000852626,80,347,True,length
684,34.455,34.45537380099995,1.6336061289985082,ok,0.05301232300007541,0.02000722379744741,0.028108533000704483,80,436,True,length
685,34.488,34.48893618999864,1.6385692280000512,ok,0.06705065599999216,0.019892343253156433,0.028107054000429343,80,455,True,length
686,34.522,34.5231447089991,1.6233803979994263,ok,0.04968037300022843,0.019919984177203667,0.027579750998484087,80,434,True,length
687,34.555,34.55645498899867,1.6374727679994976,ok,0.0545761039993522,0.020036390582298495,0.02811665300032473,80,339,True,length
688,34.589,34.58919847799916,1.6454084600009082,ok,0.06939288600005966,0.019949277506338483,0.028107063999414095,80,586,True,length
689,34.623,34.62329234800018,1.6337489739999,ok,0.0569513000009465,0.01995917836708791,0.02812040299977525,80,337,True,length
690,34.639,34.63955494199945,1.6333059250009683,ok,0.05631666000044788,0.01996160867089156,0.028133010999226826,80,344,True,length
691,34.707,34.70755951399951,1.6418510590010555,ok,0.06398997800170036,0.019972312569619514,0.028118361999077024,80,439,True,length
692,34.842,34.84310416500011,1.640307607000068,ok,0.0630181039996387,0.019965360037991858,0.028119929000240518,80,360,True,length
693,34.858,34.85868859400034,1.648919785000544,ok,0.06899052799963101,0.019998812632907117,0.028118715999880806,80,593,True,length
694,34.875,34.87532825899871,1.6518128690004232,ok,0.0748195329997543,0.019961683962040448,0.028120327000578982,80,418,True,length
695,34.892,34.89246218699918,1.6336362809997809,ok,0.057212487001379486,0.019954448101261617,0.02810703300019668,80,346,True,length
696,34.909,34.909297251999305,1.6333443920011632,ok,0.05698583400044299,0.019953640278489025,0.028107807998821954,80,415,True,length
697,35.101,35.10143893699933,1.6267236069998035,ok,0.05121922999933304,0.019942644784799696,0.027588343999013887,80,577,True,length
698,35.135,35.13622387599935,1.6271620119987347,ok,0.05643981199864356,0.019882038341787433,0.028105980998589075,80,447,True,length
699,35.185,35.18569810199915,1.6303278270006558,ok,0.07159044100080791,0.01973050305064192,0.02810750599928724,80,475,True,length
700,35.202,35.20337236399973,1.631364801000018,ok,0.0701293940001051,0.01976221951899558,0.028108846998293302,80,415,True,length
701,35.219,35.220562784999856,1.6128313139997772,ok,0.05212428300001193,0.01975516710127188,0.02805251599966141,80,365,True,length
702,35.32,35.321636192998994,1.6234061470004235,ok,0.06886023200058844,0.019677482253163237,0.02810890799992194,80,347,True,length
703,35.337,35.338122226999985,1.6253077270012,ok,0.07443318300101964,0.01963099462024925,0.028134348000094178,80,422,True,length
704,35.371,35.372101050999845,1.6106152440006554,ok,0.06263071900139039,0.019594416734170284,0.02811971499977517,80,418,True,length
705,35.388,35.38901223399989,1.6127857720002794,ok,0.06740596300005564,0.019561477518989335,0.02813395799967111,80,352,True,length
706,35.404,35.40500277299907,1.6156367790008517,ok,0.06762481099940487,0.019594793708879305,0.028133916999649955,80,398,True,length
707,35.472,35.472902219999014,1.6065676899997925,ok,0.06436932299948239,0.01952117031645155,0.028107076999731362,80,369,True,length
708,35.505,35.506077431999074,1.593186580001202,ok,0.05373218500062649,0.019486473835450286,0.028107598000133294,80,454,True,length
709,35.522,35.52260127599948,1.6017365789994074,ok,0.06028685999990557,0.019511745303790594,0.028109136001148727,80,500,True,length
710,35.538,35.53847306500029,1.6073842430014338,ok,0.06373138500021014,0.020047161805202697,0.05112791699866648,78,326,True,length
711,35.572,35.57301616699988,1.5952480019986979,ok,0.052375690998815116,0.01952975236710262,0.02811242999996466,80,379,True,length
712,35.589,35.58964366100008,1.5926705870006117,ok,0.05790246200012916,0.01942717746837095,0.02813414900083444,80,394,True,length
713,35.606,35.606387083998925,1.5945697570004995,ok,0.05901137100045162,0.019437186835430227,0.028115727998738294,80,389,True,length
714,35.639,35.639659745000245,1.6022796930010372,ok,0.07364999800120131,0.01934943449365003,0.028114187000028323,80,500,True,length
715,35.656,35.657930493000094,1.602812860000995,ok,0.07796965300076408,0.019301568341757912,0.028107558999181492,80,406,True,length
716,35.673,35.67319732899887,1.5865517099991848,ok,0.06191416200090316,0.019298876012645808,0.0280532899996615,80,327,True,length
717,35.69,35.69045690799976,1.5881564249993971,ok,0.06189176000043517,0.01931954606327422,0.02810739599954104,80,372,True,length
718,35.757,35.757775170999594,1.580988506999347,ok,0.05735027999980957,0.019286224101270368,0.02587344699895766,80,318,True,length
719,35.808,35.80841454399888,1.5837600209997618,ok,0.07544300200061116,0.01909228432910661,0.025856453999949736,80,402,True,length
